user,publication,score
443,450,[0.3686243138285165, 0.0]
443,195,[0.23331038273226049, 0.0]
443,451,[0.27342597173491756, 0.0]
443,327,[0.2664528875162243, 0.0]
443,201,[0.3199514389766581, 0.0]
443,585,[0.28915041872252806, 0.0]
443,202,[0.26832754312224316, 0.0]
443,75,[0.34382147164806637, 2.0]
443,850,[0.3678935546084553, 0.0]
443,978,[0.30227737676834043, 0.0]
443,1110,[0.34764569026094316, 0.0]
443,1238,[0.2993228015303333, 0.0]
443,1111,[0.34174667927521374, 0.0]
443,1239,[0.2046747620159084, 0.0]
443,473,[0.23323252333027414, 0.0]
443,475,[0.35549087063614354, 0.0]
443,94,[0.2713684517346173, 0.0]
443,1119,[0.3076215632451631, 0.0]
443,481,[0.2773106119624499, 0.0]
443,610,[0.20772985806072994, 0.0]
443,483,[0.36796698776335207, 0.0]
443,871,[0.22877758265650192, 0.0]
443,872,[0.19982752753964347, 0.0]
443,118,[0.27222461522430647, 0.0]
443,119,[0.33505304689690263, 0.0]
443,120,[0.26611536240455325, 0.0]
443,505,[0.34092668843937773, 2.0]
443,379,[0.32385104156686473, 0.0]
444,256,[0.3883757009122646, 1.0]
444,576,[0.38589090103104806, 0.0]
444,577,[0.309439663594959, 0.0]
444,196,[0.2886273596252383, 0.0]
444,197,[0.36176989976607765, 0.0]
444,581,[0.3450540508963944, 2.0]
444,582,[0.3741861735895325, 1.0]
444,201,[0.3042604791996768, 0.0]
444,202,[0.25263658334526184, 0.0]
444,395,[0.34586570837456115, 2.0]
444,396,[0.3728812075324025, 0.0]
444,397,[0.371226583300483, 0.0]
444,847,[0.2979033584993582, 0.0]
444,848,[0.32082812356861945, 2.0]
444,402,[0.394316609095313, 2.0]
444,403,[0.3754946383972819, 0.0]
444,404,[0.4269441205284987, 1.0]
444,343,[0.3340144036401284, 0.0]
444,89,[0.3885087269380335, 0.0]
444,90,[0.3410498462383665, 0.0]
444,91,[0.32514173536798247, 0.0]
444,92,[0.41198350720698157, 0.0]
444,477,[0.29982116510494156, 0.0]
444,286,[0.28739304024218204, 0.0]
444,478,[0.36489307714638053, 0.0]
444,31,[0.3613276009074475, 0.0]
444,287,[0.35042932681125083, 0.0]
444,554,[0.35479603474023635, 0.0]
444,496,[0.31663833854418577, 1.0]
444,501,[0.2861079571724038, 0.0]
444,502,[0.36603141979714193, 0.0]
444,503,[0.29589337628692225, 0.0]
444,762,[0.3840634238740738, 2.0]
444,1210,[0.24852150711107882, 0.0]
444,1211,[0.29685759814795093, 0.0]
444,254,[0.39814540975474755, 1.0]
444,255,[0.36718091840221184, 2.0]
444,703,[0.27025933888888304, 0.0]
445,256,[0.2839949761014323, 0.0]
445,1024,[0.24310789630985627, 0.0]
445,1025,[0.28209699283726003, 0.0]
445,258,[0.2305685724220347, 0.0]
445,259,[0.22986340443990277, 0.0]
445,263,[0.29331195383980835, 0.0]
445,137,[0.2536844526593429, 0.0]
445,266,[0.31698678234373817, 1.0]
445,395,[0.326670168748914, 0.0]
445,12,[0.27300599887098637, 0.0]
445,268,[0.22795085883612592, 0.0]
445,396,[0.3536856679067554, 0.0]
445,13,[0.3314167802260101, 0.0]
445,269,[0.3215907330854486, 0.0]
445,270,[0.21883087831581038, 0.0]
445,271,[0.27899254516654154, 0.0]
445,272,[0.30769882583670816, 0.0]
445,406,[0.22899850473415717, 0.0]
445,407,[0.2816064368948334, 0.0]
445,280,[0.21426149355167637, 0.0]
445,1177,[0.27555378658428203, 0.0]
445,1178,[0.22119310503218187, 0.0]
445,1053,[0.2884213804280524, 0.0]
445,1054,[0.2927414649453295, 0.0]
445,1055,[0.2658104024166239, 0.0]
445,288,[0.28289085923439244, 0.0]
445,416,[0.3251549757619498, 0.0]
445,417,[0.20841580979355231, 0.0]
445,418,[0.31962122882128796, 0.0]
445,419,[0.2600509748681176, 0.0]
445,931,[0.2746642693269533, 0.0]
445,292,[0.2902666290621427, 0.0]
445,420,[0.2695498570287014, 0.0]
445,932,[0.23006594429550836, 0.0]
445,550,[0.24349560674119905, 0.0]
445,551,[0.3167580146782249, 1.0]
445,553,[0.2659120842085759, 0.0]
445,170,[0.2493985743293841, 0.0]
445,554,[0.31090913708989787, 0.0]
445,171,[0.2642082100908135, 0.0]
445,1197,[0.36155302769648534, 0.0]
445,430,[0.25513660851019576, 0.0]
445,942,[0.26364526768114327, 0.0]
445,1198,[0.2802123717470723, 0.0]
445,175,[0.20497300967878507, 0.0]
445,943,[0.33430014782130413, 1.0]
445,944,[0.31613626850265897, 0.0]
445,435,[0.2553338614757264, 0.0]
445,436,[0.3056569121100797, 1.0]
445,437,[0.3603032102866498, 0.0]
445,565,[0.2638413056684419, 0.0]
445,438,[0.25628877160305485, 0.0]
445,566,[0.3372965460717574, 2.0]
445,1208,[0.22282187423892752, 0.0]
445,1209,[0.24867287668164398, 0.0]
445,316,[0.21886981443778394, 0.0]
445,317,[0.24545810756931952, 0.0]
445,573,[0.3407316641885891, 1.0]
445,446,[0.2820446366616214, 0.0]
445,576,[0.340769435479475, 0.0]
445,577,[0.26431819804338597, 0.0]
445,324,[0.20996855870567435, 0.0]
445,325,[0.3114429856710558, 0.0]
445,326,[0.2743830798093257, 0.0]
445,329,[0.3705791876048763, 1.0]
445,330,[0.40957550128035913, 0.0]
445,75,[0.32374978706025276, 1.0]
445,587,[0.30648348777598744, 0.0]
445,78,[0.31997450798138666, 0.0]
445,79,[0.31115218713099857, 0.0]
445,80,[0.3359240430153052, 1.0]
445,85,[0.35167390586764036, 0.0]
445,86,[0.3013735336013974, 0.0]
445,471,[0.24996394607514189, 0.0]
445,601,[0.2473567114268448, 0.0]
445,477,[0.29358858844225744, 0.0]
445,479,[0.2749910087514996, 0.0]
445,480,[0.3150414857258168, 0.0]
445,608,[0.282133790946294, 0.0]
445,1120,[0.31852297683414327, 0.0]
445,482,[0.2952482316863363, 0.0]
445,1122,[0.2670974258198132, 0.0]
445,1123,[0.3128493867321809, 2.0]
445,486,[0.24016340465668554, 0.0]
445,487,[0.23893398580376912, 0.0]
445,488,[0.2915508561422141, 0.0]
445,489,[0.29464861706753653, 0.0]
445,244,[0.27049453534386786, 0.0]
445,247,[0.22273169659999337, 0.0]
445,248,[0.30884793994459414, 0.0]
445,255,[0.2628001935913795, 0.0]
445,1023,[0.32511338431451864, 0.0]
446,1028,[0.2563964126296321, 0.0]
446,1029,[0.2775890460238596, 0.0]
446,1030,[0.2786300213195324, 0.0]
446,1031,[0.23705198868177807, 0.0]
446,1032,[0.2523328235232614, 0.0]
446,1160,[0.3166440015630182, 1.0]
446,1161,[0.26555836011885225, 0.0]
446,1162,[0.3235292189327512, 1.0]
446,406,[0.21188380939365536, 0.0]
446,1174,[0.3232987299526243, 0.0]
446,27,[0.24352501724785305, 0.0]
446,412,[0.23632893239215175, 0.0]
446,550,[0.23502288670933918, 0.0]
446,551,[0.30828529464636506, 1.0]
446,552,[0.32521824977640756, 1.0]
446,305,[0.26719277899331484, 0.0]
446,306,[0.22716339885962245, 0.0]
446,565,[0.3294426597106561, 0.0]
446,182,[0.32737522001705216, 1.0]
446,566,[0.3146262951757, 0.0]
446,439,[0.3011586826934242, 0.0]
446,440,[0.3045092650945877, 0.0]
446,316,[0.21348351415901054, 0.0]
446,189,[0.27937894243268124, 0.0]
446,192,[0.29981935926274345, 0.0]
446,75,[0.322067190485183, 0.0]
446,336,[0.3037837494262198, 0.0]
446,1234,[0.3136903586735282, 0.0]
446,211,[0.33436585980375505, 1.0]
446,1235,[0.30893886593064995, 0.0]
446,212,[0.3166631439170037, 0.0]
446,1236,[0.3320320122465379, 0.0]
446,213,[0.24549264377352034, 0.0]
446,86,[0.31759217159422887, 0.0]
446,1117,[0.235821179385097, 0.0]
446,1118,[0.3328732170467684, 0.0]
446,227,[0.24955819772846274, 0.0]
446,228,[0.2149587675522308, 0.0]
446,229,[0.26374994366360227, 0.0]
446,360,[0.3154174580670402, 0.0]
446,488,[0.29542381512269994, 0.0]
446,361,[0.23592932667203312, 0.0]
446,489,[0.2985215760480224, 0.0]
446,617,[0.32606877970931275, 0.0]
446,362,[0.28305571514806294, 0.0]
446,364,[0.33190770193954805, 0.0]
446,492,[0.3401165863565209, 1.0]
446,245,[0.4293497540093226, 0.0]
446,246,[0.37224502543545435, 2.0]
446,630,[0.3253022654706868, 0.0]
446,505,[0.3179378393752598, 2.0]
446,1151,[0.3603640452546115, 1.0]
447,129,[0.23903642727499863, 0.0]
447,130,[0.2937387935463884, 0.0]
447,1026,[0.27138017274828813, 0.0]
447,131,[0.23606362487559981, 0.0]
447,1027,[0.34333589794883823, 1.0]
447,132,[0.3588023645778051, 1.0]
447,260,[0.29117158842110347, 0.0]
447,261,[0.2648865964169865, 0.0]
447,400,[0.3687684981675097, 0.0]
447,401,[0.2913434099255359, 0.0]
447,29,[0.34774233308858515, 0.0]
447,413,[0.36279346518997774, 1.0]
447,38,[0.34506634508101086, 2.0]
447,550,[0.2515899914484869, 0.0]
447,39,[0.28101505317540276, 0.0]
447,551,[0.3248523993855128, 0.0]
447,553,[0.29067313558253055, 0.0]
447,172,[0.35646958767572523, 0.0]
447,1197,[0.36594370870006954, 0.0]
447,430,[0.23730506729155776, 0.0]
447,1198,[0.2846030527506565, 0.0]
447,562,[0.3020235273258993, 1.0]
447,563,[0.3627286501811977, 0.0]
447,564,[0.34268130367168714, 0.0]
447,566,[0.31946500485311935, 0.0]
447,569,[0.3650106559166273, 0.0]
447,570,[0.3495869323972559, 1.0]
447,323,[0.36372465556368305, 0.0]
447,585,[0.3000126250148419, 1.0]
447,75,[0.3392515791749481, 2.0]
447,845,[0.31900340145804407, 2.0]
447,846,[0.24439011221477566, 0.0]
447,977,[0.2336320262304265, 0.0]
447,346,[0.22112951514620485, 0.0]
447,347,[0.26225302438281306, 0.0]
447,94,[0.2556874481503879, 0.0]
447,607,[0.33905574459056753, 0.0]
447,991,[0.3566056614297096, 0.0]
447,608,[0.34763558306098935, 2.0]
447,609,[0.25418406025634743, 0.0]
447,227,[0.2537796234552648, 0.0]
447,228,[0.21918019327903288, 0.0]
447,229,[0.26797136939040433, 0.0]
447,357,[0.2533812493158391, 0.0]
447,358,[0.22238974064864567, 0.0]
447,486,[0.23899853010471422, 0.0]
447,359,[0.3007030070017488, 1.0]
447,487,[0.2377691112517978, 0.0]
447,232,[0.22951586440968166, 0.0]
447,233,[0.22261070151921536, 0.0]
447,1129,[0.3181483963715542, 0.0]
447,234,[0.19279412863807197, 0.0]
447,1130,[0.25940044494968784, 0.0]
447,235,[0.2197732352385172, 0.0]
447,1131,[0.2525819180628482, 0.0]
447,115,[0.3374465456094893, 2.0]
447,116,[0.245935043311531, 0.0]
448,519,[0.2846813005512352, 0.0]
448,783,[0.28009605542955446, 0.0]
448,19,[0.29697512219030453, 0.0]
448,277,[0.3211303060101889, 0.0]
448,1045,[0.21693407668800857, 0.0]
448,662,[0.4067058355971732, 1.0]
448,663,[0.33226481387615314, 1.0]
448,1047,[0.2177113695606169, 0.0]
448,280,[0.2812865831574111, 0.0]
448,1048,[0.2764408116917837, 0.0]
448,28,[0.34825186414425846, 0.0]
448,414,[0.2815528170092701, 0.0]
448,415,[0.2235354175873252, 0.0]
448,33,[0.3233822275632561, 0.0]
448,162,[0.37145195904519485, 1.0]
448,1197,[0.35388675927752866, 0.0]
448,1198,[0.2725461033281157, 0.0]
448,945,[0.3132923424714153, 0.0]
448,562,[0.29490484950829676, 0.0]
448,946,[0.27841330504450057, 0.0]
448,563,[0.35560997236359515, 0.0]
448,564,[0.24729102091581298, 0.0]
448,565,[0.2388910866322013, 0.0]
448,571,[0.3076769251029129, 0.0]
448,572,[0.18194008748695947, 0.0]
448,574,[0.2661909384229406, 0.0]
448,575,[0.32149234711807095, 0.0]
448,584,[0.20503205378541783, 0.0]
448,331,[0.24500170253145415, 0.0]
448,844,[0.26183576931287406, 0.0]
448,1230,[0.3939371917779624, 2.0]
448,81,[0.2919294658995438, 0.0]
448,82,[0.35405650318795645, 0.0]
448,210,[0.3242002085855301, 1.0]
448,1234,[0.33054619300248084, 1.0]
448,1235,[0.3257947002596026, 2.0]
448,1236,[0.34888784657549055, 1.0]
448,85,[0.3563533164610294, 0.0]
448,1237,[0.34453993419536777, 2.0]
448,87,[0.30511270490288017, 0.0]
448,600,[0.28986225340710164, 0.0]
448,602,[0.31222646619462624, 0.0]
448,603,[0.27399067817109435, 0.0]
448,859,[0.29777556146659373, 0.0]
448,604,[0.3330823910011037, 0.0]
448,605,[0.3667252952213921, 0.0]
448,1124,[0.3401712824528596, 0.0]
448,1125,[0.24736704224693642, 0.0]
448,490,[0.353492137353962, 0.0]
448,1259,[0.31824242439632666, 1.0]
448,1260,[0.24721034722139135, 0.0]
448,1150,[0.3291016959132652, 0.0]
448,511,[0.31131494541424953, 0.0]
448,895,[0.30361245229941064, 0.0]
449,256,[0.3578101891639571, 1.0]
449,258,[0.26672946449690527, 0.0]
449,259,[0.26602429651477333, 0.0]
449,900,[0.35695810468209305, 0.0]
449,901,[0.278338255875844, 0.0]
449,776,[0.2031445410167207, 0.0]
449,9,[0.2742808343933085, 0.0]
449,10,[0.2655737918526306, 0.0]
449,11,[0.3429493841833993, 0.0]
449,524,[0.23790038150128093, 0.0]
449,525,[0.2416303654179498, 0.0]
449,275,[0.3559134726561288, 2.0]
449,407,[0.30048337835242, 0.0]
449,413,[0.39332910836002954, 0.0]
449,292,[0.3480324594086182, 1.0]
449,550,[0.29755773338397085, 0.0]
449,551,[0.3708201413209967, 0.0]
449,307,[0.29980240730403196, 0.0]
449,567,[0.3050115462404636, 1.0]
449,568,[0.26179442823833, 0.0]
449,190,[0.3547280498862423, 0.0]
449,191,[0.27471041572024485, 0.0]
449,323,[0.31709980490657436, 2.0]
449,708,[0.24495154932817098, 0.0]
449,709,[0.28477814222718423, 0.0]
449,710,[0.208053007666718, 0.0]
449,583,[0.22832258471186564, 0.0]
449,586,[0.30541265227926784, 1.0]
449,852,[0.25850373224277845, 0.0]
449,85,[0.3835138102881899, 0.0]
449,89,[0.3523876596341705, 0.0]
449,601,[0.2378385911560363, 0.0]
449,90,[0.3049287789345035, 1.0]
449,91,[0.28902066806411947, 0.0]
449,92,[0.3758624399031186, 2.0]
449,93,[0.30654103887067, 0.0]
449,482,[0.33573011141552783, 0.0]
449,483,[0.40195742981831023, 0.0]
449,488,[0.35363767414301056, 0.0]
449,489,[0.356735435068333, 0.0]
449,111,[0.29795974038281553, 0.0]
449,112,[0.2308724058068292, 0.0]
449,1008,[0.26962765036304126, 0.0]
449,881,[0.3211778528599031, 1.0]
449,882,[0.28617559018556776, 0.0]
449,883,[0.32599107184951726, 0.0]
449,244,[0.30542085951750386, 0.0]
449,762,[0.39670778866897616, 1.0]
449,1150,[0.27848441196264795, 0.0]
449,255,[0.3366154066539044, 1.0]
450,1,[0.335721195355128, 0.0]
450,515,[0.332828623984014, 0.0]
450,324,[0.20769854675824304, 0.0]
450,325,[0.3091729737236245, 0.0]
450,326,[0.2721130678618944, 0.0]
450,1222,[0.3215592807795564, 0.0]
450,1034,[0.31240378690501774, 0.0]
450,270,[0.23631395278813216, 0.0]
450,334,[0.24188130336461353, 0.0]
450,335,[0.32242151062413194, 0.0]
450,400,[0.35284854595723486, 0.0]
450,401,[0.2754234577152611, 0.0]
450,402,[0.3253201933247037, 2.0]
450,403,[0.3064982226266726, 0.0]
450,404,[0.3579477047578894, 1.0]
450,1112,[0.34728806224216, 2.0]
450,1113,[0.26332440182555467, 0.0]
450,93,[0.2458879126261459, 0.0]
450,94,[0.26445885396480445, 0.0]
450,1251,[0.3099143066923813, 0.0]
450,1127,[0.35826555714480945, 0.0]
450,1128,[0.32976542842164014, 0.0]
450,174,[0.32659469017128073, 0.0]
450,247,[0.24885674638095712, 0.0]
450,567,[0.26658064221816175, 0.0]
450,1079,[0.23788369864104536, 0.0]
450,248,[0.3349729897255579, 2.0]
451,258,[0.27891584442522066, 0.0]
451,259,[0.2782106764430887, 0.0]
451,709,[0.3025200777110552, 0.0]
451,710,[0.22579494315058896, 0.0]
451,585,[0.3223642777428387, 0.0]
451,20,[0.31377049150623254, 0.0]
451,468,[0.23060060221772236, 0.0]
451,852,[0.281801223282205, 0.0]
451,21,[0.267280569921107, 0.0]
451,469,[0.3212197719280532, 0.0]
451,89,[0.37012959511804144, 0.0]
451,90,[0.32267071441837447, 2.0]
451,91,[0.30676260354799045, 0.0]
451,92,[0.39360437538698956, 2.0]
451,491,[0.35035822937524974, 0.0]
451,555,[0.31075070684610073, 2.0]
451,556,[0.44079560135982654, 2.0]
451,430,[0.29545918915535707, 0.0]
451,559,[0.31614791902613815, 0.0]
451,565,[0.306015738165455, 0.0]
451,123,[0.36966867450285107, 0.0]
451,891,[0.2237941990962184, 0.0]
451,1019,[0.3440118609943714, 0.0]
451,124,[0.3569488150139464, 0.0]
451,511,[0.35313095497219454, 0.0]
452,864,[0.26604395469434433, 0.0]
452,257,[0.3597659331638904, 0.0]
452,290,[0.2864401573077914, 0.0]
452,195,[0.25370066548813464, 0.0]
452,421,[0.32265810446875653, 0.0]
452,422,[0.34011834782423234, 0.0]
452,519,[0.3087354622398055, 0.0]
452,744,[0.4463979650273, 0.0]
452,490,[0.41952160768450764, 2.0]
452,554,[0.3433464130755609, 1.0]
452,491,[0.341238356814517, 0.0]
452,587,[0.3389207637616505, 1.0]
452,374,[0.3540927046221134, 1.0]
452,566,[0.3364004887240871, 0.0]
452,414,[0.3759773490682108, 0.0]
452,446,[0.3052226533880252, 2.0]
452,415,[0.3179599496462659, 2.0]
452,863,[0.3026721198703949, 0.0]
453,260,[0.32780042155531297, 2.0]
453,261,[0.301515429551196, 0.0]
453,263,[0.24667714698994772, 0.0]
453,648,[0.3097922534114421, 0.0]
453,265,[0.3270389191474794, 0.0]
453,395,[0.3213933865904114, 0.0]
453,396,[0.34840888574825274, 1.0]
453,1036,[0.3450229798390743, 0.0]
453,781,[0.29670349933845175, 0.0]
453,270,[0.2475047134412584, 0.0]
453,16,[0.36025092634923295, 0.0]
453,144,[0.333802051876157, 0.0]
453,18,[0.3393132793525542, 0.0]
453,1042,[0.2677666423814387, 0.0]
453,531,[0.3506597760660296, 0.0]
453,20,[0.30767730154207484, 0.0]
453,21,[0.2611873799569493, 0.0]
453,282,[0.2627259357223275, 0.0]
453,1186,[0.2630244680538507, 0.0]
453,550,[0.30365092334812854, 0.0]
453,1190,[0.3113676727241698, 2.0]
453,551,[0.3769133312851544, 0.0]
453,300,[0.26025951892002097, 0.0]
453,557,[0.3312855610615185, 0.0]
453,558,[0.29204662305347295, 0.0]
453,432,[0.28872049184635745, 0.0]
453,433,[0.2945824762182284, 0.0]
453,562,[0.328158533299615, 0.0]
453,563,[0.38886365615491336, 1.0]
453,180,[0.3292119039481325, 0.0]
453,181,[0.28114195109073287, 0.0]
453,1207,[0.24398902622006557, 0.0]
453,316,[0.2549510569706394, 0.0]
453,956,[0.27617449143896533, 0.0]
453,573,[0.3761956227708272, 2.0]
453,446,[0.2829406940092916, 0.0]
453,702,[0.30400222970735175, 0.0]
453,576,[0.35648030764196004, 0.0]
453,577,[0.280029070205871, 0.0]
453,1218,[0.3133046766388959, 0.0]
453,452,[0.2985982620497023, 0.0]
453,583,[0.23441577467602337, 0.0]
453,584,[0.25371783634216816, 0.0]
453,588,[0.2620515864510961, 0.0]
453,336,[0.3137698107563672, 2.0]
453,337,[0.33350731936152656, 1.0]
453,465,[0.3343534458676329, 0.0]
453,466,[0.3556085314500889, 2.0]
453,467,[0.3822136109756482, 1.0]
453,852,[0.22015247776249175, 0.0]
453,85,[0.3451625558079032, 0.0]
453,86,[0.3035041588503022, 0.0]
453,1110,[0.33587747042820726, 2.0]
453,1111,[0.32997845944247783, 2.0]
453,349,[0.28037037256774766, 0.0]
453,94,[0.2318224541241036, 0.0]
453,108,[0.31576332177589916, 0.0]
453,110,[0.35135034893476, 0.0]
453,497,[0.2653751854747702, 0.0]
453,1137,[0.2436429351581424, 0.0]
453,498,[0.3390596466099495, 1.0]
453,1138,[0.3340382274135062, 0.0]
453,1139,[0.2609980716400419, 0.0]
453,630,[0.25442412926997, 0.0]
453,505,[0.3291584686066417, 0.0]
454,768,[0.3447869925915863, 0.0]
454,2,[0.3646557247528645, 0.0]
454,263,[0.279283678252393, 0.0]
454,266,[0.3455510993489154, 2.0]
454,17,[0.3303768643223005, 1.0]
454,1042,[0.26827440821178516, 0.0]
454,408,[0.3565721394388618, 0.0]
454,409,[0.3994043460420966, 0.0]
454,410,[0.3876536656516745, 1.0]
454,411,[0.32284057040214126, 0.0]
454,162,[0.3373121740989583, 0.0]
454,1186,[0.2950137153656786, 0.0]
454,421,[0.36261230598209776, 1.0]
454,422,[0.38007254933757356, 1.0]
454,553,[0.2753405987446173, 0.0]
454,937,[0.37009815709761484, 2.0]
454,938,[0.24257765558553449, 0.0]
454,427,[0.35441956335674596, 1.0]
454,47,[0.2392004005530998, 0.0]
454,178,[0.22278727633566886, 0.0]
454,434,[0.4152598115868125, 0.0]
454,179,[0.35291080954673526, 2.0]
454,566,[0.36092259147199635, 0.0]
454,1207,[0.274743705630659, 0.0]
454,955,[0.25225638181544197, 0.0]
454,62,[0.2769652643824124, 0.0]
454,1215,[0.3409624322132979, 1.0]
454,1216,[0.30988942009933274, 0.0]
454,1219,[0.27205011124633793, 0.0]
454,584,[0.2820033799502924, 0.0]
454,331,[0.2411088311654645, 0.0]
454,338,[0.35908168847439825, 1.0]
454,216,[0.31068792875872336, 0.0]
454,1114,[0.37016966368253257, 0.0]
454,1115,[0.37558063181539075, 1.0]
454,482,[0.35652859807422954, 2.0]
454,740,[0.2867001152885758, 0.0]
454,869,[0.26611604724353416, 0.0]
454,230,[0.27190065784606565, 0.0]
454,870,[0.29104093150223115, 0.0]
454,231,[0.27820496946428397, 0.0]
454,493,[0.3789857125575984, 0.0]
454,238,[0.3635525314613899, 0.0]
454,494,[0.2988576955277178, 0.0]
454,249,[0.30794709013696664, 0.0]
454,250,[0.38069818385518034, 2.0]
454,251,[0.26713177666526267, 0.0]
454,380,[0.37303850484869217, 1.0]
454,767,[0.3883722866159109, 0.0]
455,264,[0.27141750602699055, 0.0]
455,265,[0.3271285248822464, 0.0]
455,783,[0.3171430486593434, 0.0]
455,1168,[0.3467189041830398, 0.0]
455,534,[0.320491118231218, 0.0]
455,28,[0.3136939191024425, 1.0]
455,541,[0.254525224193082, 0.0]
455,542,[0.3561728745272953, 0.0]
455,416,[0.3335480462517945, 1.0]
455,417,[0.216808880283397, 0.0]
455,418,[0.32801429931113263, 0.0]
455,419,[0.2684440453579623, 0.0]
455,420,[0.2779429275185461, 0.0]
455,550,[0.30374052908289556, 0.0]
455,423,[0.2808536310862411, 0.0]
455,551,[0.37700293701992144, 2.0]
455,555,[0.27820391274016687, 0.0]
455,300,[0.26652196416096086, 0.0]
455,428,[0.33386059856458644, 0.0]
455,556,[0.4082488072538927, 0.0]
455,431,[0.29994507991093566, 0.0]
455,559,[0.2737245817103277, 0.0]
455,560,[0.3774468943716134, 0.0]
455,561,[0.34361534954691997, 0.0]
455,562,[0.3171370279232709, 1.0]
455,563,[0.3778421507785693, 0.0]
455,180,[0.31819039857178844, 1.0]
455,181,[0.2701204457143888, 0.0]
455,1210,[0.22166965525922697, 0.0]
455,1211,[0.2700057462960991, 0.0]
455,573,[0.3454210309747301, 0.0]
455,576,[0.40101435782117156, 0.0]
455,577,[0.3245631203850825, 1.0]
455,579,[0.22544952346753538, 0.0]
455,580,[0.2552178176168009, 0.0]
455,328,[0.3212522687832059, 1.0]
455,1226,[0.2573856849263615, 0.0]
455,459,[0.29320129521307325, 0.0]
455,460,[0.25060390766521656, 0.0]
455,461,[0.24417534214955006, 0.0]
455,462,[0.30339207476196517, 0.0]
455,463,[0.26545995653418436, 0.0]
455,336,[0.31385941649113414, 0.0]
455,464,[0.3683247596137411, 0.0]
455,337,[0.31569569052839236, 0.0]
455,1242,[0.2496864933063438, 0.0]
455,478,[0.3577943117142818, 0.0]
455,354,[0.3112180516018278, 1.0]
455,355,[0.23121713751952114, 0.0]
455,612,[0.2467375360318239, 0.0]
455,613,[0.25010610437183023, 0.0]
455,1126,[0.29929982234998054, 0.0]
455,615,[0.30922168357360913, 0.0]
455,871,[0.27759279571902684, 0.0]
455,488,[0.3332772599653921, 0.0]
455,616,[0.24150376963537662, 0.0]
455,872,[0.2486427406021684, 0.0]
455,489,[0.3363750208907145, 0.0]
455,113,[0.2715240796454488, 0.0]
455,114,[0.3231840999807692, 0.0]
455,242,[0.2563128361215477, 0.0]
455,243,[0.38953904345672397, 1.0]
455,244,[0.24740612435223105, 0.0]
455,504,[0.3234688796839734, 2.0]
455,379,[0.2739008225306242, 0.0]
455,252,[0.3064201989495093, 0.0]
455,253,[0.2930121181341016, 0.0]
456,265,[0.3276362907125929, 0.0]
456,521,[0.26699078300782014, 0.0]
456,268,[0.312777621082243, 0.0]
456,269,[0.4064174953315657, 0.0]
456,1037,[0.31777458377746304, 1.0]
456,1038,[0.3457976665169391, 0.0]
456,1039,[0.23042209470296948, 0.0]
456,1040,[0.22418303196579906, 0.0]
456,534,[0.3345791309751447, 1.0]
456,153,[0.29680641807501495, 0.0]
456,154,[0.23150784603168875, 0.0]
456,416,[0.308129886156215, 0.0]
456,417,[0.19139072018781753, 0.0]
456,162,[0.4046857304510093, 0.0]
456,418,[0.3025961392155532, 0.0]
456,419,[0.24302588526238283, 0.0]
456,420,[0.2525247674229666, 0.0]
456,933,[0.2956061656943028, 0.0]
456,934,[0.29003008310670014, 0.0]
456,1192,[0.30610621070769056, 0.0]
456,1067,[0.2101784216689457, 0.0]
456,301,[0.3731552972274345, 0.0]
456,557,[0.39916688324391597, 0.0]
456,558,[0.3599279452358704, 0.0]
456,945,[0.3236866077043902, 0.0]
456,434,[0.36102842966725857, 0.0]
456,946,[0.2888075702774755, 0.0]
456,309,[0.2745369789774491, 0.0]
456,310,[0.3483595156691999, 0.0]
456,578,[0.3185796797226502, 1.0]
456,451,[0.29311932099815935, 0.0]
456,336,[0.276095577383209, 0.0]
456,338,[0.304233022604227, 0.0]
456,477,[0.2703906593303498, 0.0]
456,97,[0.3668636143015789, 0.0]
456,1121,[0.27743093676578634, 0.0]
456,98,[0.32158859143727336, 0.0]
456,99,[0.26643709000729643, 0.0]
456,483,[0.3524751518414086, 0.0]
456,100,[0.26351947453507557, 0.0]
456,1252,[0.41269629815329056, 0.0]
456,101,[0.362162068718233, 0.0]
456,1253,[0.43530109149195484, 0.0]
456,614,[0.32868271015439515, 0.0]
456,495,[0.20781753550694418, 0.0]
456,242,[0.19941319454448672, 0.0]
456,243,[0.332639401879663, 1.0]
456,244,[0.3040867296887504, 1.0]
456,501,[0.2708749822620095, 0.0]
456,502,[0.3507984448867477, 1.0]
456,503,[0.280660401376528, 0.0]
456,1022,[0.2638447668830901, 0.0]
457,263,[0.2639411852217279, 0.0]
457,1033,[0.29938918692697847, 0.0]
457,458,[0.32558271815457124, 0.0]
457,267,[0.2969425665834328, 0.0]
457,459,[0.33815350548786416, 2.0]
457,460,[0.29555611794000747, 0.0]
457,461,[0.28912755242434096, 0.0]
457,589,[0.27774109226733446, 0.0]
457,398,[0.332674654543054, 1.0]
457,399,[0.39944268847988706, 0.0]
457,721,[0.33498109382010965, 0.0]
457,850,[0.3419078915260181, 0.0]
457,532,[0.24511791548687079, 0.0]
457,533,[0.26969672862184657, 0.0]
457,406,[0.3039487237703977, 0.0]
457,89,[0.3646337767189972, 2.0]
457,26,[0.2383164120347788, 0.0]
457,90,[0.31717489601933024, 0.0]
457,346,[0.22563967046281178, 0.0]
457,91,[0.3012667851489462, 0.0]
457,347,[0.26676317969942, 0.0]
457,92,[0.38810855698794533, 0.0]
